insee,nom,wikipedia,surf_ha,cx,cy
68192,Valdieu-Lutran,fr:Valdieu-Lutran,515,7.055778807787555,47.62831627658495
68268,Retzwiller,fr:Retzwiller,412,7.091087442510665,47.630665742501336
68202,Mertzen,fr:Mertzen,202,7.1307802219993635,47.58982035721268
68100,Fulleren,fr:Fulleren,532,7.1521259459649595,47.59112084167245
68176,Largitzen,fr:Largitzen,561,7.190294798894881,47.56016143210735
68068,Dannemarie,fr:Dannemarie (Haut-Rhin),439,7.121074217641794,47.62479161697286
68017,Ballersdorf,fr:Ballersdorf,1071,7.153128351203532,47.61737686489923
68184,Liebsdorf,fr:Liebsdorf,427,7.2229574582471265,47.47866109565778
68074,Durlinsdorf,fr:Durlinsdorf,776,7.2340025748707895,47.49207518406642
68025,Bendorf,fr:Bendorf (Haut-Rhin),747,7.274709824396121,47.48323703635073
68216,Mooslargue,fr:Mooslargue,559,7.21145649184067,47.50992245757877
68212,Mœrnach,fr:Mœrnach,678,7.2461260304900845,47.51046418444534
68039,Bisel,fr:Bisel,824,7.2201380716112284,47.539476420820165
68169,Kœstlach,fr:Kœstlach,814,7.276245393948885,47.50995082163888
68087,Feldbach,fr:Feldbach,502,7.262820885683055,47.53391270920153
68273,Riespach,fr:Riespach,762,7.289103249545612,47.534780007739194
68186,Ligsdorf,fr:Ligsdorf,997,7.301180198895084,47.46643609892648
68312,Sondersdorf,fr:Sondersdorf,843,7.333051275060665,47.47759009584186
68090,Ferrette,fr:Ferrette,195,7.316924235290959,47.49228309983242
68259,Raedersdorf,fr:Raedersdorf,737,7.358527855322557,47.47565150817446
68347,Vieux-Ferrette,fr:Vieux-Ferrette,661,7.302697439944667,47.510364590705926
68284,Roppentzwiller,fr:Roppentzwiller,409,7.328801345648344,47.53873825769553
68355,Waldighofen,fr:Waldighofen,410,7.312961570881349,47.54705749664251
68049,Bouxwiller,fr:Bouxwiller (Haut-Rhin),633,7.336248730024125,47.50614132084371
68075,Durmenach,fr:Durmenach,577,7.338703770707785,47.5261208776877
68363,Werentzhouse,fr:Werentzhouse,453,7.360599348770817,47.52023804789974
68128,Heimersdorf,fr:Heimersdorf,761,7.235573017620473,47.564642936743
68288,Ruederbach,fr:Ruederbach,432,7.262167011245013,47.556392577075
68033,Bettendorf,fr:Bettendorf (Haut-Rhin),478,7.281362603775648,47.58475762811569
68080,Emlingen,fr:Emlingen,241,7.290806019241582,47.62911164466653
68240,Illtal,fr:Grentzingen,1200,7.29926040479139,47.56787920645257
68371,Willer,fr:Willer,619,7.322832483466665,47.5810443536099
68325,Steinsoultz,fr:Steinsoultz,404,7.342616434758466,47.55368515833424
68303,Schwoben,fr:Schwoben,238,7.292096593825181,47.602587538213214
68333,Tagsdorf,fr:Tagsdorf,248,7.303992008450958,47.62491392169956
68079,Elbach,fr:Elbach,319,7.0705960481777215,47.64162272824654
68336,Traubach-le-Bas,fr:Traubach-le-Bas,677,7.106187638712258,47.656243784280704
68378,Wolfersdorf,fr:Wolfersdorf (Haut-Rhin),368,7.10903648434355,47.64012515532664
68337,Traubach-le-Haut,fr:Traubach-le-Haut,693,7.092714675746608,47.67030100053912
68114,Guevenatten,fr:Guevenatten,224,7.0835100884509865,47.682646892615
68326,Sternenberg,fr:Sternenberg (Haut-Rhin),338,7.091101508269817,47.694337576261205
68125,Hecken,fr:Hecken,246,7.116761165674725,47.69358979822908
68107,Gommersdorf,fr:Gommersdorf,414,7.13223224353206,47.641207416548134
68086,Falkwiller,fr:Falkwiller,354,7.1269656946907585,47.68208471745356
68057,Buethwiller,fr:Buethwiller,385,7.13669219174236,47.657457882690494
68119,Hagenbach,fr:Hagenbach,481,7.161200054600696,47.646290809122945
68077,Eglingen,fr:Eglingen,374,7.1827071185114315,47.65734775289319
68261,Rammersmatt,fr:Rammersmatt,501,7.058670633448695,47.793680520168046
68060,Burnhaupt-le-Haut,fr:Burnhaupt-le-Haut,1248,7.13154306878804,47.73575524109938
68011,Aspach-le-Bas,fr:Aspach-le-Bas,801,7.158037421402961,47.77218104792109
68332,Tagolsheim,fr:Tagolsheim,320,7.2650176169775875,47.65575890648347
68093,Flaxlanden,fr:Flaxlanden,432,7.324833118997392,47.693496572286314
68386,Zimmersheim,fr:Zimmersheim,315,7.382389130642938,47.71825400004406
68271,Riedisheim,fr:Riedisheim,690,7.367192194692165,47.74103544994509
68166,Kingersheim,fr:Kingersheim,668,7.322553898453221,47.78762377095552
68154,Illzach,fr:Illzach,750,7.35259682632129,47.77209116698188
68092,Fislis,fr:Fislis,753,7.382251401188128,47.51401857358442
68198,Magstatt-le-Haut,fr:Magstatt-le-Haut,403,7.396232698317112,47.62976399595774
68327,Stetten,fr:Stetten (Haut-Rhin),418,7.424268657636445,47.625284723449894
68197,Magstatt-le-Bas,fr:Magstatt-le-Bas,333,7.413308673773692,47.639155025572244
68357,Waltenheim,fr:Waltenheim,237,7.422448085453317,47.65461053721546
68278,Rixheim,fr:Rixheim,1968,7.403902432718021,47.754628399073574
68118,Habsheim,fr:Habsheim,1562,7.434024270410331,47.72778158621636
68300,Sausheim,fr:Sausheim,1693,7.400447826112834,47.782310948029576
68015,Baldersheim,fr:Baldersheim,1276,7.41635543002806,47.798077912345605
52051,Bize,fr:Bize (Haute-Marne),209,5.637115575348029,47.84016593127956
52013,Anrosey,fr:Anrosey,1102,5.663531372585631,47.84299862582654
52103,Champigny-sous-Varennes,fr:Champigny-sous-Varennes,602,5.627210903940411,47.87367374556793
52124,Chézeaux,fr:Chézeaux,1079,5.669441237463772,47.87467417681272
52483,Soyers,fr:Soyers,606,5.692074437212594,47.87010763979832
52233,Guyonvelle,fr:Guyonvelle,533,5.709010195633131,47.85826158618835
52328,Montcharvot,fr:Montcharvot,351,5.730505850662074,47.89998738577378
52135,Coiffy-le-Bas,fr:Coiffy-le-Bas,1139,5.660231488319601,47.90718030650884
52136,Coiffy-le-Haut,fr:Coiffy-le-Haut,978,5.695004519728964,47.90235228640374
52264,Laneuvelle,fr:Laneuvelle,1107,5.664657217067064,47.93749367483432
52164,Damrémont,fr:Damrémont,486,5.641385976499347,47.94930475357348
52400,Le Châtelet-sur-Meuse,fr:Le Châtelet-sur-Meuse,2139,5.635394872955003,47.975748717204496
70468,Saint-Marcel,fr:Saint-Marcel (Haute-Saône),721,5.818959493108597,47.825129938397
70112,Cemboing,fr:Cemboing,1055,5.853553160505057,47.84227610326795
70436,Raincourt,fr:Raincourt,828,5.8878312990709425,47.859400571659656
70496,Tartécourt,fr:Tartécourt,232,5.983647773047825,47.840200998572364
70009,Aisey-et-Richecourt,fr:Aisey-et-Richecourt,787,5.957084012573686,47.891262025368704
70086,Bourbévelle,fr:Bourbévelle,537,5.94368303814859,47.916640129556356
52002,Aigremont,fr:Aigremont (Haute-Marne),491,5.718015117351162,48.01117536859149
88448,Sauville,fr:Sauville (Vosges),1452,5.737162311746903,48.15499555456333
88485,La Vacheresse-et-la-Rouillie,fr:La Vacheresse-et-la-Rouillie,940,5.7895927247728105,48.14609904434548
88179,Fouchécourt,fr:Fouchécourt (Vosges),467,5.859299343491519,48.005924304798626
88455,Serécourt,fr:Serécourt,1377,5.843855540681652,48.04684714981639
88314,Morizécourt,fr:Morizécourt,1066,5.858825570320958,48.0739682001912
88421,Saint-Julien,fr:Saint-Julien (Vosges),1414,5.897721174325068,48.014449441655415
88310,Monthureux-sur-Saône,fr:Monthureux-sur-Saône,1949,5.970613731785134,48.02556282391933
88473,Tignécourt,fr:Tignécourt,1899,5.906356460198391,48.051137232400635
88061,Bleurville,fr:Bleurville,2048,5.956395998595503,48.068933964395804
88289,Martigny-les-Bains,fr:Martigny-les-Bains,2933,5.816743816972451,48.1078518908793
88180,Frain,fr:Frain,753,5.8790785689634975,48.08541070277728
88119,Crainvilliers,fr:Crainvilliers,1044,5.834597791642126,48.14759694909422
88456,Serocourt,fr:Serocourt,1105,5.907988826260672,48.084888800093964
88287,Marey,fr:Marey,791,5.894598881716247,48.10900129686481
88199,Gignéville,fr:Gignéville,560,5.918105866259266,48.111909864479856
88517,Viviers-le-Gras,fr:Viviers-le-Gras,918,5.93603464708722,48.12427620928854
88140,Dombrot-le-Sec,fr:Dombrot-le-Sec,1900,5.911492724393144,48.148049917466125
88360,Provenchères-lès-Darney,fr:Provenchères-lès-Darney,903,5.965716804850631,48.12265785075093
88271,Lignéville,fr:Lignéville,1253,5.957227980407061,48.16114843168178
70320,Magny-lès-Jussey,fr:Magny-lès-Jussey,935,5.980906908666479,47.85846522144287
70545,Venisey,fr:Venisey,682,6.002035814542171,47.83706940759312
70106,Buffignécourt,fr:Buffignécourt,633,6.018250666113564,47.81484655270188
70170,Contréglise,fr:Contréglise,972,6.028746372496959,47.841071832492744
70488,Senoncourt,fr:Senoncourt,1132,6.059039165629299,47.836547091551516
70476,Saponcourt,fr:Saponcourt,498,6.02200761945309,47.872111827436214
70437,Ranzevelle,fr:Ranzevelle,237,5.984920928033473,47.90794644987744
70526,Vauvillers,fr:Vauvillers (Haute-Saône),950,6.110193075598173,47.927136067137425
70010,Alaincourt,fr:Alaincourt (Haute-Saône),590,6.094114559699302,47.94380405730983
70412,Plainemont,fr:Plainemont,326,6.217607710109911,47.850147565265424
70290,Jasney,fr:Jasney,1299,6.176658413407626,47.87004233423037
70269,Girefontaine,fr:Girefontaine,360,6.172138172184187,47.895161501258755
70411,La Pisseure,fr:La Pisseure,228,6.229171921991888,47.862902352863884
70023,Anjeux,fr:Anjeux,874,6.211851730394619,47.87782628758741
70097,Briaucourt,fr:Briaucourt (Haute-Saône),983,6.247683090487577,47.82139903350375
70249,Francalmont,fr:Francalmont,686,6.269607764599417,47.83377425989292
70008,Ainvelle,fr:Ainvelle (Haute-Saône),682,6.244865591632894,47.848615270685045
70398,Ormoiche,fr:Ormoiche,578,6.30393167617109,47.81518239570032
70284,Hautevelle,fr:Hautevelle,785,6.294109773973364,47.839690556986106
70467,Saint-Loup-sur-Semouse,fr:Saint-Loup-sur-Semouse,1670,6.266134693648906,47.87774248015863
70315,Magnoncourt,fr:Magnoncourt,667,6.288446704092016,47.898870873213454
70238,Fleurey-lès-Saint-Loup,fr:Fleurey-lès-Saint-Loup,355,6.294190747254603,47.92370786788124
88330,Nonville,fr:Nonville (Vosges),894,5.9816431183862955,48.08912541551098
88049,Belmont-lès-Darney,fr:Belmont-lès-Darney,410,6.015880067147463,48.08751794477142
88381,Relanges,fr:Relanges,1381,6.015398994855667,48.11058431465692
88124,Darney,fr:Darney,789,6.056492339496607,48.076208647653885
88411,Saint-Baslemont,fr:Saint-Baslemont,1270,5.99325553593042,48.137859763059396
88472,Thuillières,fr:Thuillières,764,6.012421482812005,48.154256446977556
88452,Senonges,fr:Senonges,591,6.061210062477049,48.14639105213085
88052,Belrupt,fr:Belrupt,928,6.089447513451618,48.08589275103217
88065,Bonvillet,fr:Bonvillet,1019,6.06299683706474,48.100300240131695
88138,Dombasle-devant-Darney,fr:Dombasle-devant-Darney,876,6.079019786425487,48.129605603688866
88149,Dommartin-lès-Vallois,fr:Dommartin-lès-Vallois,499,6.085893500722197,48.15389798695362
88441,Sans-Vallois,fr:Sans-Vallois,446,6.1035747361126464,48.16562300174458
88252,Jésonville,fr:Jésonville,700,6.112476358369081,48.129451024137296
88267,Lerrain,fr:Lerrain,1273,6.144645673750017,48.13240704954154
88491,Les Vallois,fr:Les Vallois,526,6.121854748199651,48.15347105155995
88214,Grandrupt-de-Bains,fr:Grandrupt-de-Bains,360,6.187946802947326,48.06555851418027
88161,Escles,fr:Escles,2256,6.175970616708777,48.12325256948982
88347,Pierrefitte,fr:Pierrefitte (Vosges),875,6.174397784877013,48.16428140423477
88233,Harol,fr:Harol,2734,6.247114105584371,48.140640457820346
88147,Dommartin-aux-Bois,fr:Dommartin-aux-Bois,1579,6.275730565095037,48.1677288555228
88201,Girancourt,fr:Girancourt,1775,6.329840637051597,48.1410668494199
52505,Vaudrecourt,fr:Vaudrecourt,259,5.644769948165843,48.20740514769984
88430,Saint-Ouen-lès-Parey,fr:Saint-Ouen-lès-Parey,2125,5.778900531221431,48.18023051640657
88003,Aingeville,fr:Aingeville,579,5.7658530139786635,48.20660321478765
88283,Malaincourt,fr:Malaincourt,610,5.77004201406993,48.22374656641348
88316,Morville,fr:Morville (Vosges),342,5.796917327544867,48.23570046294894
88227,Hagnéville-et-Roncourt,fr:Hagnéville-et-Roncourt,857,5.792979793482425,48.25000334384864
88249,Jainvillotte,fr:Jainvillotte,749,5.70213544495912,48.26003101941863
88104,Circourt-sur-Mouzon,fr:Circourt-sur-Mouzon,1022,5.701569841659175,48.30483803233853
88265,Lemmecourt,fr:Lemmecourt,183,5.730695098271456,48.26546126141222
88045,Beaufremont,fr:Beaufremont,902,5.7537743800363925,48.253754764537774
88259,Landaville,fr:Landaville,1316,5.7540794910702875,48.286333504317
88017,Aulnois,fr:Aulnois (Vosges),444,5.776056723372156,48.261432135974346
88474,Tilleux,fr:Tilleux,388,5.7320771343824894,48.30008559874584
88083,Certilleux,fr:Certilleux,593,5.738700976735398,48.3181632522262
88401,Rouvres-la-Chétive,fr:Rouvres-la-Chétive,1135,5.776515430130067,48.30455748735029
88446,Saulxures-lès-Bulgnéville,fr:Saulxures-lès-Bulgnéville,957,5.814862965603336,48.191932209649686
88461,Suriauville,fr:Suriauville,1354,5.863610426681385,48.164396417274716
88496,Vaudoncourt,fr:Vaudoncourt (Vosges),569,5.806179460496595,48.22064834146635
88079,Bulgnéville,fr:Bulgnéville,1336,5.841597551158577,48.206468825497105
88285,Mandres-sur-Vair,fr:Mandres-sur-Vair,1202,5.883422062368771,48.22039035193869
88022,Auzainvilliers,fr:Auzainvilliers,827,5.852912016501529,48.235618421012376
88114,Contrexéville,fr:Contrexéville,1498,5.899562068496892,48.18479899030447
88516,Vittel,fr:Vittel,2423,5.953698398926367,48.1979916224295
88332,Norroy,fr:Norroy (Vosges),725,5.919704382374441,48.21333114281913
88434,Saint-Remimont,fr:Saint-Remimont (Vosges),462,5.9130251884489065,48.24180976114083
88466,They-sous-Montfort,fr:They-sous-Montfort,1023,5.971954085391619,48.231293501802504
88343,Parey-sous-Montfort,fr:Parey-sous-Montfort,706,5.946389785895817,48.25196773759888
88336,Ollainville,fr:Ollainville (Vosges),631,5.803470210425457,48.27052955364491
88125,Darney-aux-Chênes,fr:Darney-aux-Chênes,246,5.809659173686395,48.2846375666243
88274,Longchamp-sous-Châtenois,fr:Longchamp-sous-Châtenois,489,5.831561374497209,48.288532441505
88440,Sandaucourt,fr:Sandaucourt,1085,5.843916911754012,48.26161502585688
88324,La Neuveville-sous-Châtenois,fr:La Neuveville-sous-Châtenois,745,5.869675356392475,48.28536598822994
88095,Châtenois,fr:Châtenois (Vosges),1765,5.826518927572481,48.310443508959764
88117,Courcelles-sous-Châtenois,fr:Courcelles-sous-Châtenois,236,5.81793365934571,48.32860433592721
88031,Balléville,fr:Balléville,628,5.846878853086473,48.33002971419989
88514,Viocourt,fr:Viocourt,479,5.871353862384875,48.32198161280069
88431,Saint-Paul,fr:Saint-Paul (Vosges),491,5.8885454938644175,48.327340412275674
88141,Dombrot-sur-Vair,fr:Dombrot-sur-Vair,913,5.8841742864536695,48.26128344962834
88051,Belmont-sur-Vair,fr:Belmont-sur-Vair,618,5.915978310530243,48.26108042548693
88241,Houécourt,fr:Houécourt,990,5.903604804315373,48.296017237564385
88427,Saint-Menge,fr:Saint-Menge,670,5.948554006007984,48.290202253236004
88194,Gemmelaincourt,fr:Gemmelaincourt,743,5.966675858260349,48.27278834862512
88206,Gironcourt-sur-Vraine,fr:Gironcourt-sur-Vraine,750,5.930986970733414,48.3051482815538
88312,Morelmaison,fr:Morelmaison,551,5.913335410956428,48.32116773037533
88299,Ménil-en-Xaintois,fr:Ménil-en-Xaintois,425,5.973723742662235,48.30532479934421
88058,Biécourt,fr:Biécourt,598,5.953334372306658,48.32479287712178
88308,Mont-lès-Neufchâteau,fr:Mont-lès-Neufchâteau,1149,5.643486510023646,48.35351201707367
88183,Frebécourt,fr:Frebécourt,1056,5.6694586579492565,48.38502121769588
88457,Sionne,fr:Sionne (Vosges),1191,5.627977912051219,48.39797497112616
88118,Coussey,fr:Coussey,1622,5.668028459201645,48.41447336243483
88305,Moncel-sur-Vair,fr:Moncel-sur-Vair,733,5.703475974889917,48.426297002788864
88393,Rollainville,fr:Rollainville,813,5.734009443769682,48.358348901898864
88523,Vouxey,fr:Vouxey,2330,5.7741810600969234,48.34617545867793
88036,Barville,fr:Barville (Vosges),852,5.764639279644986,48.376644804249864
88460,Soulosse-sous-Saint-Élophe,fr:Soulosse-sous-Saint-Élophe,1951,5.732631080441213,48.40911300840947
88019,Autigny-la-Tour,fr:Autigny-la-Tour,1591,5.777449911271626,48.41719350207766
55436,Les Roises,fr:Les Roises,393,5.633964796689073,48.460915596066705
88154,Domrémy-la-Pucelle,fr:Domrémy-la-Pucelle,900,5.650373570304722,48.44184495645559
88219,Greux,fr:Greux,803,5.671263629687872,48.460452613473386
55503,Taillancourt,fr:Taillancourt,1127,5.672779020041698,48.51601154575508
55217,Goussaincourt,fr:Goussaincourt,1042,5.672271623847868,48.482084648797795
55089,Burey-la-Côte,fr:Burey-la-Côte,429,5.687409168138106,48.50154780522814
55344,Montbras,fr:Montbras,539,5.701483608837243,48.515592324635094
88293,Maxey-sur-Meuse,fr:Maxey-sur-Meuse,1089,5.715048557816449,48.44866844348752
88255,Jubainville,fr:Jubainville,433,5.750727172408703,48.456916482684804
88290,Martigny-les-Gerbonvaux,fr:Martigny-les-Gerbonvaux,897,5.794366915485976,48.44606337704869
55080,Brixey-aux-Chanoines,fr:Brixey-aux-Chanoines,764,5.7138448483454,48.4730402608601
88137,Dolaincourt,fr:Dolaincourt,261,5.8075566788050645,48.34102433591224
88242,Houéville,fr:Houéville,324,5.804965547131105,48.37055146597593
88366,Rainville,fr:Rainville,862,5.888925106255815,48.356763942697484
88387,Removille,fr:Removille,756,5.844298970729367,48.36641808841026
88229,Harchéchamp,fr:Harchéchamp,744,5.797590264901947,48.40256859981778
88150,Dommartin-sur-Vraine,fr:Dommartin-sur-Vraine,709,5.913693720355985,48.34152256770989
88350,Pleuvezain,fr:Pleuvezain,380,5.92008532890129,48.37871797015963
54158,Dolcourt,fr:Dolcourt,615,5.985806289955512,48.49181452129329
88490,Valleroy-le-Sec,fr:Valleroy-le-Sec,593,6.000968941639104,48.18556604082963
88231,Haréville,fr:Haréville,658,6.021809832818283,48.2011607756544
88309,Monthureux-le-Sec,fr:Monthureux-le-Sec,1143,6.024970849310181,48.17296599521842
88162,Esley,fr:Esley,1108,6.058415505872356,48.1753419796525
88325,La Neuveville-sous-Montfort,fr:La Neuveville-sous-Montfort,1031,6.015122346245734,48.228183167386334
88385,Remoncourt,fr:Remoncourt (Vosges),1471,6.054484686698353,48.22425028964177
88488,Valfroicourt,fr:Valfroicourt,1391,6.08926310315815,48.19714030455333
88187,Frénois,fr:Frénois (Vosges),496,6.122644343982253,48.18435471929338
88353,Pont-lès-Bonfays,fr:Pont-lès-Bonfays,447,6.1432349136413436,48.16758841215406
88403,Rozerotte,fr:Rozerotte,646,6.08541992608952,48.238351215214024
88370,Rancourt,fr:Rancourt (Vosges),557,6.109204751623931,48.21870502551914
88030,Bainville-aux-Saules,fr:Bainville-aux-Saules,562,6.1333658872870815,48.2084982229638
88279,Madecourt,fr:Madecourt,449,6.117052077203728,48.24089330721236
88489,Valleroy-aux-Saules,fr:Valleroy-aux-Saules,503,6.138536983498368,48.24755847026311
88146,Domjulien,fr:Domjulien,1196,5.994384125086243,48.25558208295061
88518,Viviers-lès-Offroicourt,fr:Viviers-lès-Offroicourt,452,6.0257872680292435,48.265695301023925
88164,Estrennes,fr:Estrennes,603,6.053803272477983,48.2575757093539
88335,Offroicourt,fr:Offroicourt,932,6.02263777512233,48.28298945265016
88139,Dombasle-en-Xaintois,fr:Dombasle-en-Xaintois,474,5.991476355226685,48.30603828569889
88400,Rouvres-en-Xaintois,fr:Rouvres-en-Xaintois,1114,6.025764459371868,48.30740252221298
88476,Totainville,fr:Totainville,505,5.98407393289871,48.326623208643085
88039,Baudricourt,fr:Baudricourt,347,6.058683515836551,48.30951000852068
88334,Oëlleville,fr:Oëlleville,1013,6.0206136676014195,48.334970056131695
88257,Juvaincourt,fr:Juvaincourt,887,6.062873901339293,48.330337392307676
88144,Domèvre-sous-Montfort,fr:Domèvre-sous-Montfort,328,6.077148997603899,48.25979190936303
88043,Bazoilles-et-Ménil,fr:Bazoilles-et-Ménil,579,6.103499089228119,48.25734914341477
88382,Remicourt,fr:Remicourt (Vosges),422,6.06516079873577,48.28271900173313
88469,Thiraucourt,fr:Thiraucourt,306,6.074087841217883,48.2951515949796
88246,Hymont,fr:Hymont,417,6.135690800123546,48.262991731045446
88292,Mattaincourt,fr:Mattaincourt,701,6.126760445560282,48.27761041926725
88304,Mirecourt,fr:Mirecourt,1220,6.136386538041391,48.300607079562106
